game_id,event_type,bucket,description
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Shey Peddy shooting foul (Aliyah Boston draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,personalfoul,foul,Aari McDonald personal foul (Kelsey Plum draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Rickea Jackson shooting foul (Aliyah Boston draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Kelsey Plum shooting foul (Aari McDonald draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,personalfoul,foul,Dearica Hamby personal foul (Aari McDonald draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Kelsey Mitchell shooting foul (Kelsey Plum draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Sophie Cunningham shooting foul (Dearica Hamby draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Sophie Cunningham shooting foul (Azurá Stevens draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,personalfoul,foul,Lexie Hull personal foul (Take) (Kelsey Plum draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,personalfoul,foul,Lexie Hull personal foul (Take) (Dearica Hamby draws the foul)
03c66dd6-d190-41d7-bb90-7709c8c6493b,shootingfoul,foul,Dearica Hamby shooting foul (Makayla Timpson draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Dearica Hamby personal foul (Tina Charles draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Aneesah Morrow shooting foul (Dearica Hamby draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Azurá Stevens shooting foul (Marina Mabrey draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Marina Mabrey shooting foul (Rickea Jackson draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Bria Hartley personal foul (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Leïla Lacan shooting foul (Dearica Hamby draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Rickea Jackson shooting foul (Olivia Nelson-Ododa draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Marina Mabrey personal foul (Julie Allemand draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Leïla Lacan personal foul (Cameron Brink draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Rickea Jackson personal foul (Olivia Nelson-Ododa draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Mamignan Touré personal foul (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Bria Hartley shooting foul (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Saniya Rivers shooting foul (Rae Burrell draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Dearica Hamby shooting foul (Tina Charles draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Tina Charles shooting foul (Azurá Stevens draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Dearica Hamby personal foul (Aneesah Morrow draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Rickea Jackson personal foul (Marina Mabrey draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Tina Charles personal foul (Loose ball) (Rickea Jackson draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Leïla Lacan personal foul (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Bria Hartley personal foul (Loose ball) (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Rickea Jackson shooting foul (Olivia Nelson-Ododa draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Bria Hartley personal foul (Cameron Brink draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Cameron Brink shooting foul (Olivia Nelson-Ododa draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,offensivefoul,foul,Kelsey Plum offensive foul (Saniya Rivers draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Olivia Nelson-Ododa personal foul (Loose ball) (Azurá Stevens draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Cameron Brink shooting foul (Olivia Nelson-Ododa draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Olivia Nelson-Ododa personal foul (Cameron Brink draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Saniya Rivers shooting foul (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Marina Mabrey shooting foul (Cameron Brink draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Rickea Jackson shooting foul (Tina Charles draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,offensivefoul,foul,Olivia Nelson-Ododa offensive foul (Rae Burrell draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,offensivefoul,foul,Cameron Brink offensive foul (Tina Charles draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,personalfoul,foul,Leïla Lacan personal foul (Kelsey Plum draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Dearica Hamby shooting foul (Tina Charles draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Azurá Stevens shooting foul (Tina Charles draws the foul)
042c5181-7425-497a-8593-922c0cccfc16,shootingfoul,foul,Marina Mabrey shooting foul (Dearica Hamby draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Rhyne Howard shooting foul (Tina Charles draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Saniya Rivers personal foul (Brittney Griner draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Rhyne Howard personal foul (Marina Mabrey draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Saniya Rivers shooting foul (Rhyne Howard draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Brionna Jones personal foul (Tina Charles draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Mamignan Touré shooting foul (Allisha Gray draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Mamignan Touré personal foul (Rhyne Howard draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Maya Caldwell personal foul (Marina Mabrey draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Brittney Griner shooting foul (Marina Mabrey draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Te-Hina Paopao shooting foul (Marina Mabrey draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Aneesah Morrow shooting foul (Allisha Gray draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Tina Charles personal foul (Brionna Jones draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Marina Mabrey shooting foul (Rhyne Howard draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Jordin Canada shooting foul (Aaliyah Edwards draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Maya Caldwell personal foul (Marina Mabrey draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Haley Peters shooting foul (Maya Caldwell draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,technicalfoul,foul,Haley Peters technical foul
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Maya Caldwell shooting foul (Aneesah Morrow draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Saniya Rivers shooting foul (Maya Caldwell draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,personalfoul,foul,Rayah Marshall personal foul (Naz Hillmon draws the foul)
066fe1b5-ac89-4da1-be0d-7a9f9c1ee193,shootingfoul,foul,Naz Hillmon shooting foul (Aneesah Morrow draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,offensivefoul,foul,Leonie Fiebich offensive foul (Off the ball) (Arike Ogunbowale draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Jonquel Jones personal foul (Grace Berger draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Grace Berger shooting foul (Sabrina Ionescu draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Jonquel Jones personal foul (Maddy Siegrist draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Maddy Siegrist personal foul (Stephanie Talbot draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Maddy Siegrist personal foul (Stephanie Talbot draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Haley Jones shooting foul (Isabelle Harrison draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Diamond Miller personal foul (Isabelle Harrison draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Natasha Cloud shooting foul (Haley Jones draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Jonquel Jones personal foul (Arike Ogunbowale draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Luisa Geiselsöder shooting foul (Emma Meesseman draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Grace Berger personal foul (Leonie Fiebich draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Emma Meesseman shooting foul (Myisha Hines-Allen draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Leonie Fiebich personal foul (Loose ball) (Myisha Hines-Allen draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Isabelle Harrison shooting foul (Myisha Hines-Allen draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Grace Berger shooting foul (Sabrina Ionescu draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Stephanie Talbot shooting foul (Maddy Siegrist draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Grace Berger personal foul (Isabelle Harrison draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Emma Meesseman shooting foul (Arike Ogunbowale draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,offensivefoul,foul,Li Yueru offensive foul (Off the ball) (Sabrina Ionescu draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Li Yueru personal foul (Jonquel Jones draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,offensivefoul,foul,Jonquel Jones offensive foul (Off the ball) (Myisha Hines-Allen draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,technicalfoul,foul,Sandy Brondello technical foul
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Luisa Geiselsöder personal foul (Jonquel Jones draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Natasha Cloud personal foul (Grace Berger draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Isabelle Harrison personal foul (Myisha Hines-Allen draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Myisha Hines-Allen personal foul (Marine Johannès draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Natasha Cloud shooting foul (Arike Ogunbowale draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Myisha Hines-Allen shooting foul (Marine Johannès draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Arike Ogunbowale personal foul (Loose ball) (Marine Johannès draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Natasha Cloud shooting foul (Diamond Miller draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Diamond Miller personal foul (Sabrina Ionescu draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Myisha Hines-Allen personal foul (Jonquel Jones draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,offensivefoul,foul,Haley Jones offensive foul (Off the ball) (Sabrina Ionescu draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Diamond Miller personal foul (Emma Meesseman draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Leonie Fiebich personal foul (Haley Jones draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Leonie Fiebich personal foul (Arike Ogunbowale draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Leonie Fiebich shooting foul (Maddy Siegrist draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Natasha Cloud shooting foul (Luisa Geiselsöder draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Arike Ogunbowale personal foul (Sabrina Ionescu draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,shootingfoul,foul,Emma Meesseman shooting foul (Myisha Hines-Allen draws the foul)
076e0d71-c610-4e6f-9814-6099bc1f606b,personalfoul,foul,Leonie Fiebich personal foul (Myisha Hines-Allen draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Julie Allemand shooting foul (Alyssa Thomas draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Natasha Mack shooting foul (Dearica Hamby draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Kelsey Plum shooting foul (Satou Sabally draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Kahleah Copper personal foul (Kelsey Plum draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Azurá Stevens shooting foul (Satou Sabally draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Kahleah Copper shooting foul (Rickea Jackson draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Rae Burrell personal foul (Natasha Mack draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Cameron Brink shooting foul (DeWanna Bonner draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,DeWanna Bonner shooting foul (Dearica Hamby draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Julie Vanloo personal foul (Sami Whitcomb draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Cameron Brink personal foul (Loose ball) (Satou Sabally draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Kahleah Copper shooting foul (Rickea Jackson draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,technicalfoulnonunsportsmanlike,foul,Sparks technical foul (Defensive three second)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Cameron Brink personal foul (Natasha Mack draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Satou Sabally shooting foul (Dearica Hamby draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Dearica Hamby shooting foul (Satou Sabally draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Sami Whitcomb personal foul (Kelsey Plum draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Dearica Hamby personal foul (Loose ball) (Satou Sabally draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Cameron Brink shooting foul (Kahleah Copper draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,technicalfoulnonunsportsmanlike,foul,Sparks technical foul (Defensive three second)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Rickea Jackson personal foul (Loose ball) (Monique Akoa Makani draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Satou Sabally personal foul (Rickea Jackson draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Monique Akoa Makani shooting foul (Dearica Hamby draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Julie Vanloo personal foul (DeWanna Bonner draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Sami Whitcomb shooting foul (Dearica Hamby draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Kelsey Plum personal foul (Kahleah Copper draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Kahleah Copper shooting foul (Kelsey Plum draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Sami Whitcomb shooting foul (Dearica Hamby draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Rae Burrell personal foul (Take) (Alyssa Thomas draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,Sami Whitcomb shooting foul (Kelsey Plum draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Rae Burrell personal foul (Take) (Alyssa Thomas draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,shootingfoul,foul,DeWanna Bonner shooting foul (Rae Burrell draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Julie Allemand personal foul (Satou Sabally draws the foul)
07de9590-90f6-48b8-87d9-f4870dd9e369,personalfoul,foul,Kelsey Plum personal foul (Sami Whitcomb draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,offensivefoul,foul,Natasha Howard offensive foul (Charge) (Monique Akoa Makani draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Aari McDonald personal foul (Satou Sabally draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Aliyah Boston personal foul (Alyssa Thomas draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,technicalfoulnonunsportsmanlike,foul,Mercury technical foul (Defensive three second)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Lexie Hull personal foul (DeWanna Bonner draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Aari McDonald personal foul (Alyssa Thomas draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Natasha Mack personal foul (Aliyah Boston draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Sophie Cunningham shooting foul (DeWanna Bonner draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Monique Akoa Makani personal foul (Aliyah Boston draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Alyssa Thomas shooting foul (Kelsey Mitchell draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Satou Sabally shooting foul (Makayla Timpson draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Aari McDonald shooting foul (Monique Akoa Makani draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Monique Akoa Makani shooting foul (Sophie Cunningham draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,offensivefoul,foul,Aliyah Boston offensive foul (Monique Akoa Makani draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Natasha Mack shooting foul (Aliyah Boston draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Satou Sabally shooting foul (Aari McDonald draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Kahleah Copper personal foul (Aari McDonald draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,offensivefoul,foul,Kahleah Copper offensive foul (Natasha Howard draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,offensivefoul,foul,Kahleah Copper offensive foul (Sophie Cunningham draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,offensivefoul,foul,Aliyah Boston offensive foul (Charge) (Kahleah Copper draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Aliyah Boston personal foul (Loose ball) (Natasha Mack draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Makayla Timpson shooting foul (Alyssa Thomas draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Sophie Cunningham personal foul (Sami Whitcomb draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Chloe Bibby shooting foul (Satou Sabally draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,clearpathfoul,foul,Sophie Cunningham clear path foul (DeWanna Bonner draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,shootingfoul,foul,Lexie Hull shooting foul (Satou Sabally draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Monique Akoa Makani personal foul (Kelsey Mitchell draws the foul)
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,technicalfoul,foul,Kelsey Mitchell technical foul
0934f4d6-98dc-4543-b6bd-c04adfa95bf2,personalfoul,foul,Sami Whitcomb personal foul (Aari McDonald draws the foul)
